,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
1065,5206367,https://www.google.com/patents/US5206367,Preparation of optically active spiro-hydantoins,4/27/93,27-Apr-93,1,6,1,4,8,4
1066,5210212,https://www.google.com/patents/US5210212,Process for 5-fluoro-6-chlorooxindole,5/11/93,11-May-93,1,8,8,1,10,5
1067,5213112,https://www.google.com/patents/US5213112,Tension meter for orthopedic surgery,5/25/93,25-May-93,2,11,0,204,23,10
1068,5214044,https://www.google.com/patents/US5214044,"1,4-dihydropyridines useful as pharmaceuticals",5/25/93,25-May-93,2,1,0,3,34,4
1069,5214051,https://www.google.com/patents/US5214051,"Thiazolyl and oxazolyl[5,4-c]piperidyl-substituted quinolone-carboxylic acid and related analogs thereof having antibacterial properties are disclosed",5/25/93,25-May-93,4,10,1,0,14,3
1070,5215734,https://www.google.com/patents/US5215734,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,6/1/93,1-Jun-93,2,3,0,22,24,7
1071,5216163,https://www.google.com/patents/US5216163,Process for preparing azabicyclo[2.2.2]octan-3-imines,6/1/93,1-Jun-93,2,1,0,0,4,3
1072,5217462,https://www.google.com/patents/US5217462,Screw and driver,6/8/93,8-Jun-93,3,9,1,194,34,9
1073,5217968,https://www.google.com/patents/US5217968,"N-alkylbenzo(b)thieno [3,2-b]oxazin-2,4-diones",6/8/93,8-Jun-93,1,7,1,0,10,5
1074,5219871,https://www.google.com/patents/US5219871,Muscarinic receptor antagonists,6/15/93,15-Jun-93,2,9,5,34,64,6
1075,D336540,https://www.google.com/patents/USD336540,Nit comb,6/15/93,15-Jun-93,1,0,0,1,1,0
1076,5223522,https://www.google.com/patents/US5223522,Thiazolidinedione hypoglycemic agents,6/29/93,29-Jun-93,5,6,4,69,20,3
1077,5227025,https://www.google.com/patents/US5227025,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,7/13/93,13-Jul-93,2,5,0,15,18,7
1078,5227397,https://www.google.com/patents/US5227397,Polyamines and polypeptides useful as antagonists of excitatory amino acid neuro-transmitters and/or as blockers of calcium channels,7/13/93,13-Jul-93,2,4,52,18,16,5
1079,5229396,https://www.google.com/patents/US5229396,Anti-bacterial azabicyclo quinolone carboxylic acids,7/20/93,20-Jul-93,1,2,0,30,17,4
1080,5231104,https://www.google.com/patents/US5231104,1-arylethyl-3-substituted piperidines,7/27/93,27-Jul-93,3,16,0,5,35,5
1081,5232929,https://www.google.com/patents/US5232929,3-aminopiperidine derivatives and related nitrogen containing heterocycles and pharmaceutical compositions and use,8/3/93,3-Aug-93,2,7,0,96,27,4
1082,5232945,https://www.google.com/patents/US5232945,3-aryl-2-hydroxypropionic acid derivatives and analogs as antihypertensives,8/3/93,3-Aug-93,1,1,6,74,17,4
1083,5233053,https://www.google.com/patents/US5233053,Pyrrolidine derivatives,8/3/93,3-Aug-93,2,2,0,55,11,6
1084,5233091,https://www.google.com/patents/US5233091,"6-fluoro-1,4-dihydroquinol-4-one-3-carboxylic acid derivatives and intermediates therefor",8/3/93,3-Aug-93,1,29,8,1,14,3
1085,5234456,https://www.google.com/patents/US5234456,Hydrophilic stent,8/10/93,10-Aug-93,1,13,0,696,19,7
1086,5234831,https://www.google.com/patents/US5234831,Cultures for production of B avermectins,8/10/93,10-Aug-93,3,22,31,4,13,3
1087,5235054,https://www.google.com/patents/US5235054,3-carboxaldehyde substituted quinolines and naphthyridines,8/10/93,10-Aug-93,1,5,4,3,16,4
1088,5236945,https://www.google.com/patents/US5236945,1H-indazole-3-acetic acids as aldose reductase inhibitors,8/17/93,17-Aug-93,2,6,14,15,17,5
1089,5238848,https://www.google.com/patents/US5238848,Cultures for production of avermectins,8/24/93,24-Aug-93,3,23,29,3,13,4
1090,5240850,https://www.google.com/patents/US5240850,Cultures for production of avermectin aglycones,8/31/93,31-Aug-93,3,23,30,1,7,3
1091,5242911,https://www.google.com/patents/US5242911,Bridged bicyclic imides as anxiolytics and antidepressants,9/7/93,7-Sep-93,1,10,2,0,11,6
1092,5242913,https://www.google.com/patents/US5242913,Substituted 3-cephem compounds as antibacterial agents,9/7/93,7-Sep-93,1,10,1,0,7,5
1093,5245079,https://www.google.com/patents/US5245079,Processes and intermediates for N-(S-3-alkyl-heptanoyl)-D-gamma-glutamyl-glycyl-D-alanine,9/14/93,14-Sep-93,1,7,21,2,7,5
1094,5247727,https://www.google.com/patents/US5247727,Ceramic membrane removal tool,9/28/93,28-Sep-93,2,3,0,10,14,6
1095,5248681,https://www.google.com/patents/US5248681,Dihydropyridine antiallergy agents,9/28/93,28-Sep-93,1,1,0,1,34,3
1096,5248685,https://www.google.com/patents/US5248685,Substituted 1-[3-(heteroarylmethoxy)phenyl]alkanols and related compounds in the treatment of asthma,9/28/93,28-Sep-93,5,8,0,3,60,5
1097,5248699,https://www.google.com/patents/US5248699,Sertraline polymorph,9/28/93,28-Sep-93,2,2,0,140,15,4
1098,5248820,https://www.google.com/patents/US5248820,"Crystalline N-(S-3-methylheptanoyl)-D-gamma-glutamyl-glycyl-D-alanine, and processes and intermediates therefor",9/28/93,28-Sep-93,1,7,20,8,5,5
1099,5250050,https://www.google.com/patents/US5250050,Apparatus for knee prosthesis,10/5/93,5-Oct-93,3,3,0,276,27,10
1100,5250531,https://www.google.com/patents/US5250531,Dihydropyrimidine antiallergy agents,10/5/93,5-Oct-93,1,2,0,23,16,4
1101,5250534,https://www.google.com/patents/US5250534,Pyrazolopyrimidinone antianginal agents,10/5/93,5-Oct-93,3,9,2,198,5,6
1102,5254570,https://www.google.com/patents/US5254570,Acyl derivative of dianhydrohexitols,10/19/93,19-Oct-93,2,3,3,0,12,4
1103,5256789,https://www.google.com/patents/US5256789,Antiinflammatory hydroxamic acids and N-hydroxyureas,10/26/93,26-Oct-93,4,1,0,11,58,5
1104,5256791,https://www.google.com/patents/US5256791,Preparation of intermediates in the synthesis of quinoline antibiotics,10/26/93,26-Oct-93,1,2,0,6,6,6
1105,5258194,https://www.google.com/patents/US5258194,Process for preparing a browning composition,11/2/93,2-Nov-93,5,6,0,21,19,7
1106,5258420,https://www.google.com/patents/US5258420,Bone cement for sustained release of substances,11/2/93,2-Nov-93,4,7,7,37,17,9
1107,5260309,https://www.google.com/patents/US5260309,"4,5,6,11-tetrahydrobenzo [6,7] cycloocta [1,2-b]thiophen-6,11-imines and 6,11-dihydrobenzo [6,7] cycloocta [1,2-b] thiophen-6,11-imines",11/9/93,9-Nov-93,1,8,16,0,5,5
1108,5260467,https://www.google.com/patents/US5260467,Glutaric acid derivatives and preparation thereof,11/9/93,9-Nov-93,2,4,0,3,6,5
1109,5263985,https://www.google.com/patents/US5263985,Bone growth stimulator,11/23/93,23-Nov-93,3,3,23,34,6,9
1110,5266326,https://www.google.com/patents/US5266326,In situ modification of alginate,11/30/93,30-Nov-93,3,3,0,87,14,11
1111,5266569,https://www.google.com/patents/US5266569,Azatricyclo carboxylic acids useful as anti-bacterial agents,11/30/93,30-Nov-93,1,1,0,9,18,3
1112,5268453,https://www.google.com/patents/US5268453,Tissue-selective insulin analogs,12/7/93,7-Dec-93,2,1,3,7,8,5
1113,5269818,https://www.google.com/patents/US5269818,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,12/14/93,14-Dec-93,2,6,0,17,25,6
1114,5270206,https://www.google.com/patents/US5270206,Enzymatic resolution of endo-bicyclo[2.2.1]heptan-2-ol and derived pharmaceutical agents,12/14/93,14-Dec-93,1,2,1,14,23,6
1115,5270323,https://www.google.com/patents/US5270323,Method of treating impotence,12/14/93,14-Dec-93,3,12,18,75,12,5
1116,5270331,https://www.google.com/patents/US5270331,Prodrugs of antiinflammatory 3-acyl-2-oxindole-1-carboxamides,12/14/93,14-Dec-93,5,3,0,4,36,4
1117,5272147,https://www.google.com/patents/US5272147,Pyrazolopyrimidinone antianginal agents,12/21/93,21-Dec-93,2,16,6,67,25,5
1118,5272160,https://www.google.com/patents/US5272160,2-piperidino-1-alkanol derivatives as antiischemic agents,12/21/93,21-Dec-93,1,9,6,31,25,3
1119,5276040,https://www.google.com/patents/US5276040,"4-(1,2-benzisoxazolyl)piperidine antipsychotic agents",1/4/94,4-Jan-94,2,8,6,0,17,5
1120,5276070,https://www.google.com/patents/US5276070,Bone cement,1/4/94,4-Jan-94,1,15,0,90,13,10
1121,5278175,https://www.google.com/patents/US5278175,Triazole antifungal agents,1/11/94,11-Jan-94,2,6,0,23,18,3
1122,5280039,https://www.google.com/patents/US5280039,Bicyclic carbamates and methods of treating inflammatory diseases using the same,1/18/94,18-Jan-94,1,2,0,3,15,4
1123,5280122,https://www.google.com/patents/US5280122,Resolution of 2-benzyl-4-piperidone-succinic acid,1/18/94,18-Jan-94,2,2,2,4,4,4
1124,5281601,https://www.google.com/patents/US5281601,Muscarinic receptor antagonists,1/25/94,25-Jan-94,2,2,0,46,22,6
1125,5283249,https://www.google.com/patents/US5283249,Anticoccidial combinations comprising nicarbazin and semduramicin,2/1/94,1-Feb-94,1,3,4,0,6,4
1126,5284658,https://www.google.com/patents/US5284658,Means for constraining a rumen drug delivery device in a rolled configuration,2/8/94,8-Feb-94,2,17,0,1,19,3
1127,5286857,https://www.google.com/patents/US5286857,Intermediate for the preparation of penems,2/15/94,15-Feb-94,2,23,26,1,13,5
1128,5286904,https://www.google.com/patents/US5286904,Processes and intermediates for N-(S-3-alkyl-heptanoyl)-D-gamma-glutamyl-glycyl-D-alanine,2/15/94,15-Feb-94,1,7,0,1,8,5
1129,5290788,https://www.google.com/patents/US5290788,Indole derivatives as antiallergy and antiinflammatory agents,3/1/94,1-Mar-94,3,6,6,35,40,4
1130,5290802,https://www.google.com/patents/US5290802,3-substituted-2-oxindole derivatives,3/1/94,1-Mar-94,3,12,31,6,120,7
1131,5292749,https://www.google.com/patents/US5292749,Antimuscarinic bronchodilators,3/8/94,8-Mar-94,1,10,4,5,20,6
1132,5293942,https://www.google.com/patents/US5293942,Oil well acidizing with iron chelating derivatives of aldohexoses and aldopentoses such as a salt or acid of 2-ketogluconate,3/15/94,15-Mar-94,5,11,6,13,9,6
1133,5294619,https://www.google.com/patents/US5294619,Arylpiperidine derivatives,3/15/94,15-Mar-94,1,2,6,2,44,3
1134,5294635,https://www.google.com/patents/US5294635,Heterocyclic compounds as aldose reductase inhibitors,3/15/94,15-Mar-94,2,10,14,1,37,6
1135,5294730,https://www.google.com/patents/US5294730,Calcium independent camp phosphodiesterase inhibitor antidepressant,3/15/94,15-Mar-94,2,2,3,1,50,5
1136,5294744,https://www.google.com/patents/US5294744,Formylation process for aromatic aldehydes,3/15/94,15-Mar-94,3,2,2,9,15,6
1137,5296002,https://www.google.com/patents/US5296002,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,3/22/94,22-Mar-94,1,2,0,18,26,5
1138,5298512,https://www.google.com/patents/US5298512,"Substituted chromans and their use in the treatment of asthma, arthritis and related diseases",3/29/94,29-Mar-94,5,10,0,15,64,2
1139,5298522,https://www.google.com/patents/US5298522,6-chloro-5-fluoro-3-(2-thenoyl)-2-oxindole-1-carboxamide as an analgesic and anti-inflammatory agent while maintaining a normal urine protein/creatinine ratio,3/29/94,29-Mar-94,4,6,0,6,9,6
1140,5298524,https://www.google.com/patents/US5298524,Acidic polycyclic ether antibiotic having an anticoccidial and growth promotant activity,3/29/94,29-Mar-94,4,7,12,0,19,6
1141,5298629,https://www.google.com/patents/US5298629,Intermediates in the synthesis of quinoline antibiotics,3/29/94,29-Mar-94,1,2,0,6,5,6
1142,5300516,https://www.google.com/patents/US5300516,Muscarinic receptor antagonists,4/5/94,5-Apr-94,2,5,0,2,28,6
1143,5300655,https://www.google.com/patents/US5300655,2-carboxy-thiophene derivatives,4/5/94,5-Apr-94,3,11,38,13,38,6
1144,5300668,https://www.google.com/patents/US5300668,"Certain esters of 1-(4-X-methylphenyl)cyclopent-3-ene-1-carboxylic acid, wherein X is a trialkylsilyloxy, bromo or hydroxy group, as intermediates",4/5/94,5-Apr-94,1,6,0,5,17,4
1145,5302595,https://www.google.com/patents/US5302595,Muscarinic receptor antagonists,4/12/94,12-Apr-94,2,10,7,2,82,5
1146,5304557,https://www.google.com/patents/US5304557,Substituted oxoophthalazinyl acetic acids and analogs thereof,4/19/94,19-Apr-94,1,8,0,18,21,3
1147,5306723,https://www.google.com/patents/US5306723,Neuroprotective indolone and related derivatives,4/26/94,26-Apr-94,1,10,12,20,40,5
1148,5306726,https://www.google.com/patents/US5306726,3-aryl-2-hydroxypropionic acid derivatives and analogs as hypoglycemic agents,4/26/94,26-Apr-94,1,15,0,109,62,6
1149,5308639,https://www.google.com/patents/US5308639,Low calorie fat substitute,5/3/94,3-May-94,1,2,0,31,31,5
1150,5312925,https://www.google.com/patents/US5312925,"Monohydrate of 5-(2-(4-(1,2-benzisothiazol-3-yl)-1-piperazinyl)-ethyl)-6-chloro-1,3-dihydro-2H-indol-2-one-hydrochloride",5/17/94,17-May-94,4,1,0,153,12,4
1151,5319103,https://www.google.com/patents/US5319103,"Intermediate diastereomeric 5R,6S-6-(1R-hydroxyethyl)-2-(cis-1-oxo-3-thiolanylthio)-2-penem-carboxylic acids",6/7/94,7-Jun-94,1,3,10,6,35,3
1152,5321020,https://www.google.com/patents/US5321020,Antibacterial 2-carbapenem derivatives,6/14/94,14-Jun-94,1,6,4,11,6,3
1153,5322847,https://www.google.com/patents/US5322847,"Azabenzimidazoles in the treatment of asthma, arthritis and related diseases",6/21/94,21-Jun-94,4,3,0,68,11,7
1154,5326874,https://www.google.com/patents/US5326874,"Process for preparing trans-piperidine-2,5-dicarboxylates",7/5/94,5-Jul-94,1,4,8,0,16,4
1155,5326884,https://www.google.com/patents/US5326884,Process for optically active 3-(methane-sulfonyloxy)thiolane and analogs,7/5/94,5-Jul-94,1,5,4,11,22,5
1156,5326905,https://www.google.com/patents/US5326905,Benzylphosphonic acid tyrosine kinase inhibitors,7/5/94,5-Jul-94,2,0,10,17,17,3
1157,5330997,https://www.google.com/patents/US5330997,1H-indazole-3-acetic acids as aldose reductase inhibitors,7/19/94,19-Jul-94,2,6,13,24,35,5
1158,5330998,https://www.google.com/patents/US5330998,Thiazolidinedione derivatives as hypoglycemic agents,7/19/94,19-Jul-94,3,5,4,43,11,7
1159,5332817,https://www.google.com/patents/US5332817,3-aminopiperidine derivatives and related nitrogen containing heterocycles,7/26/94,26-Jul-94,2,6,5,31,29,3
1160,5332857,https://www.google.com/patents/US5332857,"3,5-dihydroxy-6,8-nonadienoic acids and derivatives as hypocholesterolemic agents",7/26/94,26-Jul-94,2,8,2,9,70,5
1161,5334604,https://www.google.com/patents/US5334604,Hypoglycemic hydroxyurea derivatives,8/2/94,2-Aug-94,2,18,2,24,29,6
1162,5336771,https://www.google.com/patents/US5336771,"Certain 3,4-dihydro-2H-pyrano[2,3-b]pyridines",8/9/94,9-Aug-94,2,7,6,0,21,3
1163,5336775,https://www.google.com/patents/US5336775,Method of producing tertiary amine-sulphur-trioxide-complexes,8/9/94,9-Aug-94,4,1,0,3,14,7
1164,5338538,https://www.google.com/patents/US5338538,Prebrushing pyrophosphate-containing liquid oral compositions,8/16/94,16-Aug-94,3,13,0,18,8,5
1165,5338740,https://www.google.com/patents/US5338740,Angiotensin II receptor antagonists,8/16/94,16-Aug-94,3,20,2,69,37,4
1166,5338754,https://www.google.com/patents/US5338754,2-pyrrolidino-1-alkanol derivatives as antiischemic agents,8/16/94,16-Aug-94,1,10,6,18,51,4
1167,5338846,https://www.google.com/patents/US5338846,Process for preparing aryl piperazinyl-heterocyclic compounds with a piperazine salt,8/16/94,16-Aug-94,6,5,2,44,8,6
1168,5340826,https://www.google.com/patents/US5340826,Pharmaceutical agents for treatment of urinary incontinence,8/23/94,23-Aug-94,4,6,0,4,32,6
1169,5340831,https://www.google.com/patents/US5340831,Muscarinic receptor antagonists,8/23/94,23-Aug-94,2,6,2,53,10,4
1170,5342842,https://www.google.com/patents/US5342842,Pyrimidone derivatives and analogs in the treatment of asthma or certain skin disorders,8/30/94,30-Aug-94,1,5,8,2,8,6
1171,5344835,https://www.google.com/patents/US5344835,Piperidine and pyrrolidine derivatives,9/6/94,6-Sep-94,2,6,0,46,47,6
1172,5346901,https://www.google.com/patents/US5346901,Pyrazolopyrimidinone antianginal agents,9/13/94,13-Sep-94,3,10,2,110,9,3
1173,5350747,https://www.google.com/patents/US5350747,Heteroaryl piperazine antipsychotic agents,9/27/94,27-Sep-94,1,1,12,28,12,4
1174,5350764,https://www.google.com/patents/US5350764,Anticoccidial and growth promoting polycyclic ether antibiotic,9/27/94,27-Sep-94,3,4,2,0,17,3
1175,5356644,https://www.google.com/patents/US5356644,Low calorie fat substitute,10/18/94,18-Oct-94,2,10,4,33,19,5
1176,5356905,https://www.google.com/patents/US5356905,Neuroprotective 3-piperidino-4-hydroxychroman derivatives and analogs,10/18/94,18-Oct-94,1,7,4,7,47,4
1177,5358502,https://www.google.com/patents/US5358502,PH-triggered osmotic bursting delivery devices,10/25/94,25-Oct-94,2,19,4,31,20,7
1178,5358953,https://www.google.com/patents/US5358953,Imidazopyridine PAF/H1 antagonists,10/25/94,25-Oct-94,3,2,1,9,22,6
1179,5359060,https://www.google.com/patents/US5359060,Phosponated derivatives of macrolides,10/25/94,25-Oct-94,1,3,0,8,4,6
1180,5359068,https://www.google.com/patents/US5359068,"Processes and intermediates for the preparation of 5-[2-(4-(benzoisothiazol-3-yl)-piperazin-1-yl)ethyl]-6-chloro-1,3-dihydro-indol-2-one",10/25/94,25-Oct-94,1,5,6,27,21,5
1181,5360450,https://www.google.com/patents/US5360450,Prosthesis for the correction of flatfoot,11/1/94,1-Nov-94,1,14,0,177,33,5
1182,5360612,https://www.google.com/patents/US5360612,Pharmaceutical compositions containing triazole derivatives for rectal administration,11/1/94,1-Nov-94,4,3,0,8,18,4
1183,5362743,https://www.google.com/patents/US5362743,Aminoquinoline derivatives,11/8/94,8-Nov-94,2,7,0,7,12,6
1184,5362758,https://www.google.com/patents/US5362758,Ophthalmic piroxicam solution,11/8/94,8-Nov-94,1,8,0,14,16,5
1185,5362852,https://www.google.com/patents/US5362852,Modified peptide derivatives conjugated at 2-hydroxyethylamine moieties,11/8/94,8-Nov-94,1,2,4,144,30,4
1186,5362878,https://www.google.com/patents/US5362878,Intermediates for making N-aryl and N-heteroarylamide and urea derivatives as inhibitors of acyl coenzyme A: cholesterol acyl transferase (ACAT),11/8/94,8-Nov-94,5,5,6,54,48,5
