,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le,yearly_sales
1001,5139800,https://www.google.com/patents/US5139800,Browning composition and process for browning foods,1992-08-18,"Aug 18, 1992",1432.0,5.0,27,2,34,24,8,7415.0
1002,5141810,https://www.google.com/patents/US5141810,Means for constraining a rumen drug delivery device in a rolled configuration,1992-08-25,"Aug 25, 1992",1433.0,2.0,13,0,6,19,4,7415.0
1003,5141950,https://www.google.com/patents/US5141950,Benzimidazole compounds and their use,1992-08-25,"Aug 25, 1992",1434.0,2.0,5,16,22,42,5,7415.0
1004,5147366,https://www.google.com/patents/US5147366,Pressurization of bone cement surrounding an endoprosthesis,1992-09-15,"Sep 15, 1992",1435.0,3.0,9,0,102,19,9,7415.0
1005,5147408,https://www.google.com/patents/US5147408,Prosthetic device and method of implantation,1992-09-15,"Sep 15, 1992",1436.0,2.0,75,3,47,38,8,7415.0
1006,5147507,https://www.google.com/patents/US5147507,"Cationic polymer-modified filler material, process for its prepartion and method of its use in papermaking",1992-09-15,"Sep 15, 1992",1437.0,1.0,10,0,45,21,5,7415.0
1007,5147858,https://www.google.com/patents/US5147858,Acidic polycyclic ether useful as an anticoccidial agent and as a growth promotant,1992-09-15,"Sep 15, 1992",1438.0,4.0,3,1,2,31,4,7415.0
1008,5147873,https://www.google.com/patents/US5147873,Amino-substituted bridged azabicyclic quinolone carboxylic acids and esters,1992-09-15,"Sep 15, 1992",1439.0,1.0,4,0,4,13,5,7415.0
1009,5147881,https://www.google.com/patents/US5147881,"4-(1,2-benzisoxazolyl)piperidine antipsychotic agents",1992-09-15,"Sep 15, 1992",1440.0,2.0,5,2,5,13,4,7415.0
1010,5149814,https://www.google.com/patents/US5149814,Alkyl 2-benzylidene-4-(2-alkylimidazopyrid-1-yl) benzoylacetate esters as intermediate compounds,1992-09-22,"Sep 22, 1992",1441.0,4.0,1,0,4,23,3,7415.0
1011,5149821,https://www.google.com/patents/US5149821,Process and intermediates for optically active 3-formyltetrahydropyrans,1992-09-22,"Sep 22, 1992",1442.0,2.0,2,2,3,7,6,7415.0
1012,5151104,https://www.google.com/patents/US5151104,Self-locking joint connector,1992-09-29,"Sep 29, 1992",1443.0,1.0,10,0,154,14,5,7415.0
1013,5151545,https://www.google.com/patents/US5151545,"3,5-dihydroxy-6,8-nonadienoic acids and derivatives as hypocholesterolemic agents",1992-09-29,"Sep 29, 1992",1444.0,2.0,7,2,4,65,4,7415.0
1014,5153206,https://www.google.com/patents/US5153206,Arylpiperidine derivatives,1992-10-06,"Oct 6, 1992",1445.0,1.0,10,2,4,45,3,7415.0
1015,5153320,https://www.google.com/patents/US5153320,Heteropolysaccharide 105-4,1992-10-06,"Oct 6, 1992",1446.0,1.0,5,4,0,21,6,7415.0
1016,5155097,https://www.google.com/patents/US5155097,"Polycyclic ether antibiotic having anthelmintic, anticoccidial and growth promotant activity",1992-10-13,"Oct 13, 1992",1447.0,4.0,2,1,0,14,4,7415.0
1017,5155120,https://www.google.com/patents/US5155120,Method for treating congestive heart failure,1992-10-13,"Oct 13, 1992",1448.0,3.0,0,4,42,4,4,7415.0
1018,5156719,https://www.google.com/patents/US5156719,"Acid-stabilized calcium carbonate, process for its production and method for its use in the manufacture of acidic paper",1992-10-20,"Oct 20, 1992",1449.0,1.0,2,0,56,20,6,7415.0
1019,5157034,https://www.google.com/patents/US5157034,"Neuroleptic perhydro-1H-pyrido[1,2-a]pyrazines",1992-10-20,"Oct 20, 1992",1450.0,3.0,4,0,14,23,4,7415.0
1020,5157125,https://www.google.com/patents/US5157125,"Optically active 2-alkyl-2,5-diazabicyclo[2.2.1]heptanes",1992-10-20,"Oct 20, 1992",1451.0,2.0,4,8,1,14,3,7415.0
1021,5157138,https://www.google.com/patents/US5157138,Glutaric acid derivatives and preparation thereof,1992-10-20,"Oct 20, 1992",1452.0,2.0,4,0,0,6,5,7415.0
1022,5158798,https://www.google.com/patents/US5158798,Low-calorie fat substitute,1992-10-27,"Oct 27, 1992",1453.0,3.0,13,0,45,47,6,7415.0
1023,5158937,https://www.google.com/patents/US5158937,Acidic polycyclic ether antibiotic having anticoccidial and growth promotant activity,1992-10-27,"Oct 27, 1992",1454.0,4.0,5,5,0,20,6,7415.0
1024,5158964,https://www.google.com/patents/US5158964,Benzoxazole sulfonamide anti-arrhythmic agents,1992-10-27,"Oct 27, 1992",1455.0,3.0,5,0,3,36,5,7415.0
1025,5162339,https://www.google.com/patents/US5162339,Quinuclidine therapeutic agents,1992-11-10,"Nov 10, 1992",1456.0,2.0,3,2,78,22,4,7415.0
1026,5164402,https://www.google.com/patents/US5164402,Azabicyclo quinolone and naphthyridinone carboxylic acids,1992-11-17,"Nov 17, 1992",1457.0,1.0,2,2,85,18,7,7415.0
1027,5166161,https://www.google.com/patents/US5166161,"1,3-dicarbonyl compounds and their use",1992-11-24,"Nov 24, 1992",1458.0,4.0,2,4,3,78,5,7415.0
1028,5166400,https://www.google.com/patents/US5166400,Intermediates for isopropyl 3S-amino-2R-hydroxy-alkanoates,1992-11-24,"Nov 24, 1992",1459.0,1.0,4,19,0,40,3,7415.0
1029,5166401,https://www.google.com/patents/US5166401,Intermediates for 5-fluoro-6-chlorooxindole,1992-11-24,"Nov 24, 1992",1460.0,1.0,8,7,2,13,6,7415.0
1030,5166406,https://www.google.com/patents/US5166406,Preparation of glutaric acid derivatives,1992-11-24,"Nov 24, 1992",1461.0,1.0,1,9,9,18,3,7415.0
1031,5169947,https://www.google.com/patents/US5169947,"3-(1,2,5,6-tetrahydropyridyl)-pyrrolopyridines",1992-12-08,"Dec 8, 1992",1462.0,1.0,5,8,7,11,3,7415.0
1032,5169976,https://www.google.com/patents/US5169976,N-(biphenylmethyl)-3-hydroxyglutaramic acid and derivatives as hypocholesterolemic agents,1992-12-08,"Dec 8, 1992",1463.0,1.0,8,2,1,45,4,7415.0
1033,5171243,https://www.google.com/patents/US5171243,Acetabular cup positioning insert,1992-12-15,"Dec 15, 1992",1464.0,2.0,10,0,128,14,9,7415.0
1034,5171744,https://www.google.com/patents/US5171744,Antimuscarinic bronchodilators,1992-12-15,"Dec 15, 1992",1465.0,2.0,3,2,69,16,4,7415.0
1035,5171862,https://www.google.com/patents/US5171862,Process and indazole intermediates for the preparation of oxophthalazinyl acetic acids and analogs thereof,1992-12-15,"Dec 15, 1992",1466.0,2.0,1,0,1,21,3,7415.0
1036,5175179,https://www.google.com/patents/US5175179,Method for treating hypertension,1992-12-29,"Dec 29, 1992",1467.0,1.0,4,6,10,8,6,7415.0
1037,5178796,https://www.google.com/patents/US5178796,Method for oxygen removal with keto-gluconates,1993-01-12,"Jan 12, 1993",1468.0,2.0,15,0,9,15,5,7478.0
1038,5181930,https://www.google.com/patents/US5181930,Composite orthopedic implant,1993-01-26,"Jan 26, 1993",1469.0,4.0,15,2,90,30,10,7478.0
1039,5182391,https://www.google.com/patents/US5182391,Process and intermediates for the preparation of oxophthalazinyl acetic acids and analogs thereof,1993-01-26,"Jan 26, 1993",1470.0,2.0,1,0,0,20,3,7478.0
1040,5185343,https://www.google.com/patents/US5185343,Nortropyl-1-alkanol derivatives as antiischemic agents,1993-02-09,"Feb 9, 1993",1471.0,1.0,7,6,17,54,4,7478.0
1041,5185369,https://www.google.com/patents/US5185369,Synthetic heteroaryl polyamines as excitatory amino acid neurotransmitter antagonists,1993-02-09,"Feb 9, 1993",1472.0,2.0,0,1,19,55,5,7478.0
1042,5185449,https://www.google.com/patents/US5185449,Process and intermediate for certain bis-aza-bicyclic anxiolytic agents,1993-02-09,"Feb 9, 1993",1473.0,4.0,1,0,3,8,5,7478.0
1043,5185464,https://www.google.com/patents/US5185464,"Crystalline N-(S-3-methylheptanoyl)-D-gamma-glutamyl-glycyl-D-alanine, and processes and intermediates therefor",1993-02-09,"Feb 9, 1993",1474.0,1.0,10,8,0,5,5,7478.0
1044,5185986,https://www.google.com/patents/US5185986,Bail applicator and method,1993-02-16,"Feb 16, 1993",1475.0,2.0,9,0,2,9,5,7478.0
1045,5189037,https://www.google.com/patents/US5189037,Synergistic combinations in the treatment of anxiety,1993-02-23,"Feb 23, 1993",1476.0,1.0,0,6,3,11,3,7478.0
1046,5190544,https://www.google.com/patents/US5190544,Modular femoral fixation system,1993-03-02,"Mar 2, 1993",1477.0,3.0,6,0,496,16,10,7478.0
1047,5190545,https://www.google.com/patents/US5190545,Cerclage wire positioning insert,1993-03-02,"Mar 2, 1993",1478.0,3.0,12,0,219,12,9,7478.0
1048,5191075,https://www.google.com/patents/US5191075,Process for the preparation of penems,1993-03-02,"Mar 2, 1993",1479.0,2.0,25,26,0,7,3,7478.0
1049,5191077,https://www.google.com/patents/US5191077,"Diastereomeric 5R,6S-6-(1R-hydroxyethyl)-2-(cis-1-oxo-3-thiolanylthio)-2-penem-3-carboxylic acids",1993-03-02,"Mar 2, 1993",1480.0,1.0,3,8,7,22,3,7478.0
1050,5192326,https://www.google.com/patents/US5192326,Hydrogel bead intervertebral disc nucleus,1993-03-09,"Mar 9, 1993",1481.0,2.0,6,0,1243,22,9,7478.0
1051,5192765,https://www.google.com/patents/US5192765,Certain amines which are muscarinic receptor antagonists,1993-03-09,"Mar 9, 1993",1482.0,3.0,6,0,2,89,6,7478.0
1052,5192790,https://www.google.com/patents/US5192790,3-substituted-2-oxindole derivatives as inhibitors of interleukin-1 biosynthesis,1993-03-09,"Mar 9, 1993",1483.0,3.0,9,33,1,18,6,7478.0
1053,5192800,https://www.google.com/patents/US5192800,Glutaramide diuretic agents,1993-03-09,"Mar 9, 1993",1484.0,7.0,5,0,3,61,3,7478.0
1054,5196410,https://www.google.com/patents/US5196410,Transdermal flux enhancing compositions,1993-03-23,"Mar 23, 1993",1485.0,2.0,26,18,37,24,4,7478.0
1055,5196426,https://www.google.com/patents/US5196426,Calcium independent c amp phosphodiesterase inhibitor antidepressant,1993-03-23,"Mar 23, 1993",1486.0,2.0,11,0,22,52,3,7478.0
1056,5196548,https://www.google.com/patents/US5196548,Preparation of diazabicyclic Intermediates,1993-03-23,"Mar 23, 1993",1487.0,2.0,6,4,4,10,3,7478.0
1057,5196607,https://www.google.com/patents/US5196607,Process for preparing ketone enantiomer,1993-03-23,"Mar 23, 1993",1488.0,1.0,4,4,11,20,4,7478.0
1058,5201735,https://www.google.com/patents/US5201735,Apparatus and method for treating a fracture,1993-04-13,"Apr 13, 1993",1489.0,3.0,13,16,94,15,9,7478.0
1059,5202440,https://www.google.com/patents/US5202440,"Certain 9-amino-2-(or 4)-oxa 1,2,3,4-tetrahydro- or 1,2,3,4,5,6,7,8-octahydro-acridines",1993-04-13,"Apr 13, 1993",1490.0,1.0,19,5,2,67,6,7478.0
1060,5203595,https://www.google.com/patents/US5203595,Dovetail-type coupling device and method,1993-04-20,"Apr 20, 1993",1491.0,3.0,9,0,46,24,11,7478.0
1061,5203653,https://www.google.com/patents/US5203653,Reamer for shaping bone sockets,1993-04-20,"Apr 20, 1993",1492.0,1.0,2,0,53,10,5,7478.0
1062,5206263,https://www.google.com/patents/US5206263,Acidic polycyclic ether useful as an anticoccidial agent and as a growth promotant,1993-04-27,"Apr 27, 1993",1493.0,4.0,7,6,3,20,6,7478.0
1063,5206364,https://www.google.com/patents/US5206364,Triazole antifungal agents,1993-04-27,"Apr 27, 1993",1494.0,2.0,3,0,8,31,3,7478.0
1064,5206366,https://www.google.com/patents/US5206366,Process for preparing aryl piperazinyl-heterocyclic compounds,1993-04-27,"Apr 27, 1993",1495.0,1.0,4,0,56,29,4,7478.0
1065,5206367,https://www.google.com/patents/US5206367,Preparation of optically active spiro-hydantoins,1993-04-27,"Apr 27, 1993",1496.0,1.0,6,1,4,8,4,7478.0
1066,5210212,https://www.google.com/patents/US5210212,Process for 5-fluoro-6-chlorooxindole,1993-05-11,"May 11, 1993",1497.0,1.0,8,8,1,10,5,7478.0
1067,5213112,https://www.google.com/patents/US5213112,Tension meter for orthopedic surgery,1993-05-25,"May 25, 1993",1498.0,2.0,11,0,204,23,10,7478.0
1068,5214044,https://www.google.com/patents/US5214044,"1,4-dihydropyridines useful as pharmaceuticals",1993-05-25,"May 25, 1993",1499.0,2.0,1,0,3,34,4,7478.0
1069,5214051,https://www.google.com/patents/US5214051,"Thiazolyl and oxazolyl[5,4-c]piperidyl-substituted quinolone-carboxylic acid and related analogs thereof having antibacterial properties are disclosed",1993-05-25,"May 25, 1993",1500.0,4.0,10,1,0,14,3,7478.0
1070,5215734,https://www.google.com/patents/US5215734,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,1993-06-01,"Jun 1, 1993",1501.0,2.0,3,0,22,24,7,7478.0
1071,5216163,https://www.google.com/patents/US5216163,Process for preparing azabicyclo[2.2.2]octan-3-imines,1993-06-01,"Jun 1, 1993",1502.0,2.0,1,0,0,4,3,7478.0
1072,5217462,https://www.google.com/patents/US5217462,Screw and driver,1993-06-08,"Jun 8, 1993",1503.0,3.0,9,1,194,34,9,7478.0
1073,5217968,https://www.google.com/patents/US5217968,"N-alkylbenzo(b)thieno [3,2-b]oxazin-2,4-diones",1993-06-08,"Jun 8, 1993",1504.0,1.0,7,1,0,10,5,7478.0
1074,5219871,https://www.google.com/patents/US5219871,Muscarinic receptor antagonists,1993-06-15,"Jun 15, 1993",1505.0,2.0,9,5,34,64,6,7478.0
1075,D336540,https://www.google.com/patents/USD336540,Nit comb,1993-06-15,"Jun 15, 1993",1506.0,1.0,0,0,1,1,0,7478.0
1076,5223522,https://www.google.com/patents/US5223522,Thiazolidinedione hypoglycemic agents,1993-06-29,"Jun 29, 1993",1507.0,5.0,6,4,69,20,3,7478.0
1077,5227025,https://www.google.com/patents/US5227025,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,1993-07-13,"Jul 13, 1993",1508.0,2.0,5,0,15,18,7,7478.0
1078,5227397,https://www.google.com/patents/US5227397,Polyamines and polypeptides useful as antagonists of excitatory amino acid neuro-transmitters and/or as blockers of calcium channels,1993-07-13,"Jul 13, 1993",1509.0,2.0,4,52,18,16,5,7478.0
1079,5229396,https://www.google.com/patents/US5229396,Anti-bacterial azabicyclo quinolone carboxylic acids,1993-07-20,"Jul 20, 1993",1510.0,1.0,2,0,30,17,4,7478.0
1080,5231104,https://www.google.com/patents/US5231104,1-arylethyl-3-substituted piperidines,1993-07-27,"Jul 27, 1993",1511.0,3.0,16,0,5,35,5,7478.0
1081,5232929,https://www.google.com/patents/US5232929,3-aminopiperidine derivatives and related nitrogen containing heterocycles and pharmaceutical compositions and use,1993-08-03,"Aug 3, 1993",1512.0,2.0,7,0,96,27,4,7478.0
1082,5232945,https://www.google.com/patents/US5232945,3-aryl-2-hydroxypropionic acid derivatives and analogs as antihypertensives,1993-08-03,"Aug 3, 1993",1513.0,1.0,1,6,74,17,4,7478.0
1083,5233053,https://www.google.com/patents/US5233053,Pyrrolidine derivatives,1993-08-03,"Aug 3, 1993",1514.0,2.0,2,0,55,11,6,7478.0
1084,5233091,https://www.google.com/patents/US5233091,"6-fluoro-1,4-dihydroquinol-4-one-3-carboxylic acid derivatives and intermediates therefor",1993-08-03,"Aug 3, 1993",1515.0,1.0,29,8,1,14,3,7478.0
1085,5234456,https://www.google.com/patents/US5234456,Hydrophilic stent,1993-08-10,"Aug 10, 1993",1516.0,1.0,13,0,696,19,7,7478.0
1086,5234831,https://www.google.com/patents/US5234831,Cultures for production of B avermectins,1993-08-10,"Aug 10, 1993",1517.0,3.0,22,31,4,13,3,7478.0
1087,5235054,https://www.google.com/patents/US5235054,3-carboxaldehyde substituted quinolines and naphthyridines,1993-08-10,"Aug 10, 1993",1518.0,1.0,5,4,3,16,4,7478.0
1088,5236945,https://www.google.com/patents/US5236945,1H-indazole-3-acetic acids as aldose reductase inhibitors,1993-08-17,"Aug 17, 1993",1519.0,2.0,6,14,15,17,5,7478.0
1089,5238848,https://www.google.com/patents/US5238848,Cultures for production of avermectins,1993-08-24,"Aug 24, 1993",1520.0,3.0,23,29,3,13,4,7478.0
1090,5240850,https://www.google.com/patents/US5240850,Cultures for production of avermectin aglycones,1993-08-31,"Aug 31, 1993",1521.0,3.0,23,30,1,7,3,7478.0
1091,5242911,https://www.google.com/patents/US5242911,Bridged bicyclic imides as anxiolytics and antidepressants,1993-09-07,"Sep 7, 1993",1522.0,1.0,10,2,0,11,6,7478.0
1092,5242913,https://www.google.com/patents/US5242913,Substituted 3-cephem compounds as antibacterial agents,1993-09-07,"Sep 7, 1993",1523.0,1.0,10,1,0,7,5,7478.0
1093,5245079,https://www.google.com/patents/US5245079,Processes and intermediates for N-(S-3-alkyl-heptanoyl)-D-gamma-glutamyl-glycyl-D-alanine,1993-09-14,"Sep 14, 1993",1524.0,1.0,7,21,2,7,5,7478.0
1094,5247727,https://www.google.com/patents/US5247727,Ceramic membrane removal tool,1993-09-28,"Sep 28, 1993",1525.0,2.0,3,0,10,14,6,7478.0
1095,5248681,https://www.google.com/patents/US5248681,Dihydropyridine antiallergy agents,1993-09-28,"Sep 28, 1993",1526.0,1.0,1,0,1,34,3,7478.0
1096,5248685,https://www.google.com/patents/US5248685,Substituted 1-[3-(heteroarylmethoxy)phenyl]alkanols and related compounds in the treatment of asthma,1993-09-28,"Sep 28, 1993",1527.0,5.0,8,0,3,60,5,7478.0
1097,5248699,https://www.google.com/patents/US5248699,Sertraline polymorph,1993-09-28,"Sep 28, 1993",1528.0,2.0,2,0,140,15,4,7478.0
1098,5248820,https://www.google.com/patents/US5248820,"Crystalline N-(S-3-methylheptanoyl)-D-gamma-glutamyl-glycyl-D-alanine, and processes and intermediates therefor",1993-09-28,"Sep 28, 1993",1529.0,1.0,7,20,8,5,5,7478.0
1099,5250050,https://www.google.com/patents/US5250050,Apparatus for knee prosthesis,1993-10-05,"Oct 5, 1993",1530.0,3.0,3,0,276,27,10,7478.0
1100,5250531,https://www.google.com/patents/US5250531,Dihydropyrimidine antiallergy agents,1993-10-05,"Oct 5, 1993",1531.0,1.0,2,0,23,16,4,7478.0
1101,5250534,https://www.google.com/patents/US5250534,Pyrazolopyrimidinone antianginal agents,1993-10-05,"Oct 5, 1993",1532.0,3.0,9,2,198,5,6,7478.0
1102,5254570,https://www.google.com/patents/US5254570,Acyl derivative of dianhydrohexitols,1993-10-19,"Oct 19, 1993",1533.0,2.0,3,3,0,12,4,7478.0
1103,5256789,https://www.google.com/patents/US5256789,Antiinflammatory hydroxamic acids and N-hydroxyureas,1993-10-26,"Oct 26, 1993",1534.0,4.0,1,0,11,58,5,7478.0
1104,5256791,https://www.google.com/patents/US5256791,Preparation of intermediates in the synthesis of quinoline antibiotics,1993-10-26,"Oct 26, 1993",1535.0,1.0,2,0,6,6,6,7478.0
1105,5258194,https://www.google.com/patents/US5258194,Process for preparing a browning composition,1993-11-02,"Nov 2, 1993",1536.0,5.0,6,0,21,19,7,7478.0
1106,5258420,https://www.google.com/patents/US5258420,Bone cement for sustained release of substances,1993-11-02,"Nov 2, 1993",1537.0,4.0,7,7,37,17,9,7478.0
1107,5260309,https://www.google.com/patents/US5260309,"4,5,6,11-tetrahydrobenzo [6,7] cycloocta [1,2-b]thiophen-6,11-imines and 6,11-dihydrobenzo [6,7] cycloocta [1,2-b] thiophen-6,11-imines",1993-11-09,"Nov 9, 1993",1538.0,1.0,8,16,0,5,5,7478.0
1108,5260467,https://www.google.com/patents/US5260467,Glutaric acid derivatives and preparation thereof,1993-11-09,"Nov 9, 1993",1539.0,2.0,4,0,3,6,5,7478.0
1109,5263985,https://www.google.com/patents/US5263985,Bone growth stimulator,1993-11-23,"Nov 23, 1993",1540.0,3.0,3,23,34,6,9,7478.0
1110,5266326,https://www.google.com/patents/US5266326,In situ modification of alginate,1993-11-30,"Nov 30, 1993",1541.0,3.0,3,0,87,14,11,7478.0
1111,5266569,https://www.google.com/patents/US5266569,Azatricyclo carboxylic acids useful as anti-bacterial agents,1993-11-30,"Nov 30, 1993",1542.0,1.0,1,0,9,18,3,7478.0
1112,5268453,https://www.google.com/patents/US5268453,Tissue-selective insulin analogs,1993-12-07,"Dec 7, 1993",1543.0,2.0,1,3,7,8,5,7478.0
1113,5269818,https://www.google.com/patents/US5269818,Rhombohedral calcium carbonate and accelerated heat-aging process for the production thereof,1993-12-14,"Dec 14, 1993",1544.0,2.0,6,0,17,25,6,7478.0
1114,5270206,https://www.google.com/patents/US5270206,Enzymatic resolution of endo-bicyclo[2.2.1]heptan-2-ol and derived pharmaceutical agents,1993-12-14,"Dec 14, 1993",1545.0,1.0,2,1,14,23,6,7478.0
1115,5270323,https://www.google.com/patents/US5270323,Method of treating impotence,1993-12-14,"Dec 14, 1993",1546.0,3.0,12,18,75,12,5,7478.0
