,patent_no,url,title,issue_date,date,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
2271,6093740,https://www.google.com/patents/US6093740,Therapeutic treatment for skin disorders,7/25/00,25-Jul-00,4,8,48,18,12,6
2272,6096764,https://www.google.com/patents/US6096764,Methods for inhibiting detrimental side-effects due to GnRH of GnRH agonist administration,8/1/00,1-Aug-00,3,4,14,30,16,4
2273,6096781,https://www.google.com/patents/US6096781,2-arylbenzo[B]thiophenes useful for the treatment of estrogen deprivation syndrome,8/1/00,1-Aug-00,1,29,56,9,18,5
2274,6096782,https://www.google.com/patents/US6096782,N-(aryl/heteroaryl) amino acid derivatives pharmaceutical compositions comprising same and methods for inhibiting ‘_-amyloid peptide release and/or its synthesis by use of such compounds,8/1/00,1-Aug-00,8,6,8,18,41,6
2275,6096917,https://www.google.com/patents/US6096917,Anti-viral compounds,8/1/00,1-Aug-00,3,28,55,3,43,4
2276,6100426,https://www.google.com/patents/US6100426,Anti-viral compounds,8/8/00,8-Aug-00,2,28,56,4,27,4
2277,6103475,https://www.google.com/patents/US6103475,Excitatory amino acid receptor protein expression testing methods,8/15/00,15-Aug-00,5,2,0,24,11,4
2278,6103510,https://www.google.com/patents/US6103510,Human phospholipase A2 and related nucleic acid compounds,8/15/00,15-Aug-00,4,2,8,3,7,4
2279,6103524,https://www.google.com/patents/US6103524,Metabotropic glutamate receptor protein and nucleic acid,8/15/00,15-Aug-00,2,3,7,0,13,5
2280,6103712,https://www.google.com/patents/US6103712,Therapeutic treatment for asthma,8/15/00,15-Aug-00,1,16,2,2,18,6
2281,6103713,https://www.google.com/patents/US6103713,Therapeutic treatment for autoimmune diseases,8/15/00,15-Aug-00,2,16,12,9,25,5
2282,6103740,https://www.google.com/patents/US6103740,Methods for lowering platelet counts,8/15/00,15-Aug-00,1,17,52,9,14,5
2283,6103913,https://www.google.com/patents/US6103913,Process for preparing enollactone derivatives,8/15/00,15-Aug-00,2,13,36,9,7,5
2284,6103922,https://www.google.com/patents/US6103922,Anti-viral compounds,8/15/00,15-Aug-00,2,28,63,2,26,4
2285,6103923,https://www.google.com/patents/US6103923,Anti-viral compounds,8/15/00,15-Aug-00,2,28,61,1,13,5
2286,6107307,https://www.google.com/patents/US6107307,Inhibition of serotonin reuptake,8/22/00,22-Aug-00,3,7,16,10,23,4
2287,6107327,https://www.google.com/patents/US6107327,Therapeutic treatment for HIV infection,8/22/00,22-Aug-00,3,12,26,5,10,5
2288,6107346,https://www.google.com/patents/US6107346,Methods for treating hyperlipidemia,8/22/00,22-Aug-00,1,13,8,2,32,5
2289,6110942,https://www.google.com/patents/US6110942,Method for minimizing the uterotrophic effect of droloxifene,8/29/00,29-Aug-00,2,10,14,0,9,4
2290,6111067,https://www.google.com/patents/US6111067,A-82846-type glycopeptide antibiotics,8/29/00,29-Aug-00,4,7,2,2,11,6
2291,6111110,https://www.google.com/patents/US6111110,Synthesis of benzo[f]quinolinones,8/29/00,29-Aug-00,6,9,4,17,17,6
2292,6113876,https://www.google.com/patents/US6113876,Methods of increasing sphincter competence,9/5/00,5-Sep-00,1,12,9,1,14,5
2293,6114133,https://www.google.com/patents/US6114133,Methods for aiding in the diagnosis of Alzheimer's disease by measuring amyloid-‘_ peptide (x-äŠ_41),9/5/00,5-Sep-00,4,19,120,175,16,7
2294,6114320,https://www.google.com/patents/US6114320,Therapeutic treatment for VEGF related ocular diseases,9/5/00,5-Sep-00,5,7,48,17,17,4
2295,6114327,https://www.google.com/patents/US6114327,Anti-viral compounds,9/5/00,5-Sep-00,5,16,3,8,20,4
2296,6114534,https://www.google.com/patents/US6114534,Carbamoly substituted heterocycles,9/5/00,5-Sep-00,3,14,20,0,6,4
2297,6117861,https://www.google.com/patents/US6117861,Protein kinase C inhibitor,9/12/00,12-Sep-00,7,5,16,9,15,3
2298,6117882,https://www.google.com/patents/US6117882,5-HT4 agonists and antagonists,9/12/00,12-Sep-00,3,15,7,61,25,3
2299,6117883,https://www.google.com/patents/US6117883,Heterocyclic compounds,9/12/00,12-Sep-00,4,5,0,6,38,4
2300,6117890,https://www.google.com/patents/US6117890,Method for treating bipolar disorder,9/12/00,12-Sep-00,2,15,6,6,4,4
2301,6117901,https://www.google.com/patents/US6117901,"N-(aryl/heteroarylacetyl) amino acid esters, pharmaceutical compositions comprising same, and methods for use",9/12/00,12-Sep-00,8,9,22,14,10,6
2302,6121282,https://www.google.com/patents/US6121282,Hypoglycemic and hypolipidemic compounds,9/19/00,19-Sep-00,2,18,19,32,10,5
2303,6121292,https://www.google.com/patents/US6121292,Methods for reversing multidrug resistance,9/19/00,19-Sep-00,5,8,6,3,47,5
2304,6121293,https://www.google.com/patents/US6121293,"Benzothiophene compounds, compositions, and methods",9/19/00,19-Sep-00,2,16,6,4,30,4
2305,6121471,https://www.google.com/patents/US6121471,Catalyst and method for amide formation,9/19/00,19-Sep-00,1,1,4,11,11,4
2306,6124277,https://www.google.com/patents/US6124277,Antithrombotic agents,9/26/00,26-Sep-00,3,42,84,18,75,4
2307,6124311,https://www.google.com/patents/US6124311,Methods for treating resistant tumors,9/26/00,26-Sep-00,5,9,7,20,55,5
2308,6124312,https://www.google.com/patents/US6124312,Heterocyclic compounds,9/26/00,26-Sep-00,4,3,0,1,23,4
2309,6124494,https://www.google.com/patents/US6124494,Anti-viral compounds,9/26/00,26-Sep-00,2,28,64,3,24,4
2310,6126932,https://www.google.com/patents/US6126932,Polymer bound carbodiimide coupling reagent,10/3/00,3-Oct-00,5,7,1,4,52,3
2311,6127422,https://www.google.com/patents/US6127422,Anti-viral method,10/3/00,3-Oct-00,5,28,55,22,43,4
2312,6130219,https://www.google.com/patents/US6130219,Drug resistance and multidrug resistance modulators,10/10/00,10-Oct-00,2,20,42,2,8,3
2313,6132423,https://www.google.com/patents/US6132423,Photodynamic therapy system and method,10/17/00,17-Oct-00,2,22,0,18,18,4
2314,6133235,https://www.google.com/patents/US6133235,Glucagon-like insulinotropic peptides compositions and methods,10/17/00,17-Oct-00,2,10,34,68,25,4
2315,6133262,https://www.google.com/patents/US6133262,Antithrombotic agents,10/17/00,17-Oct-00,3,22,12,0,22,5
2316,6133288,https://www.google.com/patents/US6133288,"Pentacyclic compounds, intermediates, processes, compositions, and methods",10/17/00,17-Oct-00,1,6,8,6,61,5
2317,6133290,https://www.google.com/patents/US6133290,5-HT1F agonists,10/17/00,17-Oct-00,3,10,0,5,23,6
2318,6133452,https://www.google.com/patents/US6133452,Synthesis of bisindolylmalimides,10/17/00,17-Oct-00,3,3,2,0,6,3
2319,6133457,https://www.google.com/patents/US6133457,Process for preparing pharmaceutical compounds,10/17/00,17-Oct-00,1,6,2,6,25,3
2320,6133458,https://www.google.com/patents/US6133458,"Benzo[B]indeno[2, 1-D]thiophene compounds, intermediates, compositions, and methods",10/17/00,17-Oct-00,3,17,8,3,11,4
2321,6136557,https://www.google.com/patents/US6136557,Strepococcus pneumoniae gene sequence FtsH,10/24/00,24-Oct-00,4,1,6,1,34,4
2322,6136565,https://www.google.com/patents/US6136565,Methods of reducing the levels of protoporphyrin IX in recombinant hemoglobin preparations,10/24/00,24-Oct-00,3,7,6,24,15,5
2323,6137002,https://www.google.com/patents/US6137002,Glycoprotein IIb/IIIa antagonists,10/24/00,24-Oct-00,10,24,14,21,61,4
2324,6140327,https://www.google.com/patents/US6140327,Morpholino-n-ethyl ester derivative of an indole sPLA2 inhibitor,10/31/00,31-Oct-00,6,4,2,2,25,6
2325,6140352,https://www.google.com/patents/US6140352,Carbazolyl-substituted ethanolamines as selective ‘_-3 agonists,10/31/00,31-Oct-00,8,87,21,18,60,4
2326,6143783,https://www.google.com/patents/US6143783,Excitatory amino acid receptor modulators,11/7/00,7-Nov-00,2,7,0,41,23,5
2327,6143868,https://www.google.com/patents/US6143868,Monofunctional glycosyltransferase of Staphylococcus aureus,11/7/00,7-Nov-00,5,4,16,6,15,5
2328,6143909,https://www.google.com/patents/US6143909,Selective epoxidation process for preparing pharmaceutical compounds,11/7/00,7-Nov-00,4,18,30,0,30,4
2329,6147072,https://www.google.com/patents/US6147072,Combination therapy for treatment of psychoses,11/14/00,14-Nov-00,3,8,17,70,53,5
2330,6147092,https://www.google.com/patents/US6147092,Lipophilic benzothiophenes,11/14/00,14-Nov-00,2,11,16,1,20,3
2331,6147115,https://www.google.com/patents/US6147115,Antitumor compositions and methods of treatment,11/14/00,14-Nov-00,3,29,44,5,18,3
2332,6150375,https://www.google.com/patents/US6150375,5‘±-reductase inhibitors,11/21/00,21-Nov-00,7,7,38,0,70,3
2333,6150396,https://www.google.com/patents/US6150396,Methods of treating or preventing interstitial cystitis,11/21/00,21-Nov-00,3,1,2,17,9,4
2334,6150525,https://www.google.com/patents/US6150525,"Pyrrolo [3,2-b]pyridine processes and intermediates",11/21/00,21-Nov-00,4,3,0,0,4,4
2335,6153652,https://www.google.com/patents/US6153652,"N-(aryl/heteroaryl/alkylacetyl) amino acid amides, pharmaceutical compositions comprising same, and methods for inhibiting ‘_-amyloid peptide release and/or its synthesis by use of such compounds",11/28/00,28-Nov-00,7,4,19,26,33,6
2336,6156734,https://www.google.com/patents/US6156734,Methods for treating hypercoagulable states or acquired protein C deficiency,12/5/00,5-Dec-00,3,12,124,37,41,3
2337,6156748,https://www.google.com/patents/US6156748,Compounds useful as neuro-protective agents,12/5/00,5-Dec-00,9,11,1,10,70,6
2338,6156786,https://www.google.com/patents/US6156786,2-aryl-3-aroylbenzo[b]thiophenes useful for the treatment of estrogen deprivation syndrome,12/5/00,5-Dec-00,1,8,22,6,26,6
2339,6156924,https://www.google.com/patents/US6156924,Anti-viral compounds,12/5/00,5-Dec-00,3,28,55,1,25,4
2340,6159468,https://www.google.com/patents/US6159468,Activated protein C formulations,12/12/00,12-Dec-00,2,21,2,26,18,5
2341,6159963,https://www.google.com/patents/US6159963,Method for treating substance abuse,12/12/00,12-Dec-00,3,5,4,20,15,5
2342,6160009,https://www.google.com/patents/US6160009,Excitatory amino acid receptor modulators,12/12/00,12-Dec-00,3,9,12,12,50,4
2343,6160120,https://www.google.com/patents/US6160120,Process for preparing n-benzyl indoles,12/12/00,12-Dec-00,8,2,8,1,10,5
2344,6160133,https://www.google.com/patents/US6160133,"Synthesis of (S)-‘±-methyl-1,3-benzodioxole-5-ethanol and derivatives",12/12/00,12-Dec-00,3,5,6,1,22,5
2345,6160175,https://www.google.com/patents/US6160175,Naphthyl acetamides as sPLA2 inhibitors,12/12/00,12-Dec-00,4,3,5,1,19,5
2346,6160176,https://www.google.com/patents/US6160176,Anticoagulant agents,12/12/00,12-Dec-00,3,17,13,2,38,4
2347,6162617,https://www.google.com/patents/US6162617,Streptococcus pneumoniae gene sequence dnaG,12/19/00,19-Dec-00,8,1,16,2,36,4
2348,6162629,https://www.google.com/patents/US6162629,Methods for processing activated protein C,12/19/00,19-Dec-00,4,16,8,26,20,3
2349,6166040,https://www.google.com/patents/US6166040,Indole compounds,12/26/00,26-Dec-00,5,6,1,26,28,4
2350,6166062,https://www.google.com/patents/US6166062,Pharmaceutical compositions containing phospholipase inhibitor,12/26/00,26-Dec-00,2,2,4,7,17,4
2351,6166216,https://www.google.com/patents/US6166216,Compounds useful as neuro-protective agents,12/26/00,26-Dec-00,9,11,1,0,41,4
2352,6169084,https://www.google.com/patents/US6169084,2-methyl-thieno-benzodiazepine formulation,1/2/01,2-Jan-01,5,3,0,27,43,6
2353,6169105,https://www.google.com/patents/US6169105,Potentiation of drug response,1/2/01,2-Jan-01,2,20,23,75,58,4
2354,6171834,https://www.google.com/patents/US6171834,Muri protein from Streptococcus pneumoniae,1/9/01,9-Jan-01,9,3,12,0,14,3
2355,6172073,https://www.google.com/patents/US6172073,Compounds having effects on serotonin-related systems,1/9/01,9-Jan-01,11,21,25,9,59,3
2356,6172100,https://www.google.com/patents/US6172100,Antithrombotic agents,1/9/01,9-Jan-01,10,5,1,0,13,5
2357,6174908,https://www.google.com/patents/US6174908,Potassium channel inhibitors,1/16/01,16-Jan-01,3,13,10,3,20,6
2358,6174921,https://www.google.com/patents/US6174921,Antitumor compositions and methods of treatment,1/16/01,16-Jan-01,3,3,1,0,9,4
2359,6174922,https://www.google.com/patents/US6174922,Sulphonamide derivatives,1/16/01,16-Jan-01,4,0,1,29,52,4
2360,6175013,https://www.google.com/patents/US6175013,Imidazolinyl tachykinin receptor antagonists,1/16/01,16-Jan-01,3,6,10,3,39,4
2361,6175021,https://www.google.com/patents/US6175021,1H-indole-3-glyoxylamide sPLA2 inhibitors,1/16/01,16-Jan-01,3,23,24,1,22,5
2362,6175034,https://www.google.com/patents/US6175034,Anti-viral compounds,1/16/01,16-Jan-01,2,34,37,1,15,3
2363,6177426,https://www.google.com/patents/US6177426,Morpholino-N-ethyl ester prodrugs of indole sPLA2 inhibitors,1/23/01,23-Jan-01,4,4,1,2,15,6
2364,6177440,https://www.google.com/patents/US6177440,Substituted tricyclics,1/23/01,23-Jan-01,25,9,4,49,16,6
2365,6180361,https://www.google.com/patents/US6180361,Recombinant DNA expression vectors and DNA compounds that encode deacetoxycephalosporin C synthetase and deacetylcephalosporin C synthetase,1/30/01,30-Jan-01,4,8,26,3,33,5
2366,6180633,https://www.google.com/patents/US6180633,Drug resistance and multidrug resistance modulators,1/30/01,30-Jan-01,2,19,21,1,9,4
2367,6180657,https://www.google.com/patents/US6180657,Melatonin derivatives for use in treating desynchronization disorders,1/30/01,30-Jan-01,1,12,15,15,11,6
2368,6180679,https://www.google.com/patents/US6180679,Method for treating fungal infections,1/30/01,30-Jan-01,2,7,0,2,11,5
2369,6180815,https://www.google.com/patents/US6180815,Anti-viral compounds,1/30/01,30-Jan-01,2,34,37,3,29,3
2370,6180816,https://www.google.com/patents/US6180816,Anti-viral compounds,1/30/01,30-Jan-01,2,34,36,1,25,3
2371,6184222,https://www.google.com/patents/US6184222,Treatment of conduct disorder,2/6/01,6-Feb-01,1,6,3,44,27,6
2372,6187776,https://www.google.com/patents/US6187776,Heterocyclic compounds and their use,2/13/01,13-Feb-01,2,20,28,0,37,3
2373,6187798,https://www.google.com/patents/US6187798,Heterocyclic compounds,2/13/01,13-Feb-01,3,3,0,1,17,4
2374,6190698,https://www.google.com/patents/US6190698,Oral 2-methyl-thieno-benzodiazepine formulation,2/20/01,20-Feb-01,2,5,0,11,22,3
2375,6191102,https://www.google.com/patents/US6191102,Use of GLP-1 analogs and derivatives administered peripherally in regulation of obesity,2/20/01,20-Feb-01,2,10,50,280,12,6
2376,6191166,https://www.google.com/patents/US6191166,Methods and compounds for inhibiting ‘_-amyloid peptide release and/or its synthesis,2/20/01,20-Feb-01,16,1,8,82,27,6
2377,6194416,https://www.google.com/patents/US6194416,Heterocyclic compounds and their use,2/27/01,27-Feb-01,4,22,26,0,37,3
2378,6194446,https://www.google.com/patents/US6194446,Hypoglycemic and hypolipidemic compounds,2/27/01,27-Feb-01,5,25,7,7,10,5
2379,6194586,https://www.google.com/patents/US6194586,Selective sulphonation of the primary alcohol of a diol containing both primary and secondary alcohols,2/27/01,27-Feb-01,2,5,0,5,18,5
2380,6197569,https://www.google.com/patents/US6197569,Human phospholipase A2 and related nucleic acid compounds,3/6/01,6-Mar-01,5,1,0,1,12,3
2381,6197790,https://www.google.com/patents/US6197790,"Benzothiophene compounds, intermediates, compositions, and methods",3/6/01,6-Mar-01,1,40,13,0,29,5
2382,6200967,https://www.google.com/patents/US6200967,Anticoagulant agents,3/13/01,13-Mar-01,3,32,12,3,45,5
2383,6201127,https://www.google.com/patents/US6201127,Process for preparing benzyl-substituted rhodanine derivatives,3/13/01,13-Mar-01,5,9,3,6,7,3
2384,6204260,https://www.google.com/patents/US6204260,Non-peptidyl vasopressin V1a antagonists,3/20/01,20-Mar-01,10,14,5,55,9,4
2385,6207710,https://www.google.com/patents/US6207710,Compounds for inhibiting ‘_-amyloid peptide release and/or its synthesis,3/27/01,27-Mar-01,14,10,10,22,25,4
2386,6211235,https://www.google.com/patents/US6211235,Compounds for inhibiting ‘_-amyloid peptide release and/or its synthesis,4/3/01,3-Apr-01,13,10,10,43,26,4
2387,6211353,https://www.google.com/patents/US6211353,Isolated nucleic acid encoding a human mGluR5,4/3/01,3-Apr-01,5,2,1,5,8,3
2388,6211364,https://www.google.com/patents/US6211364,Process for preparing indane-like compounds,4/3/01,3-Apr-01,3,3,1,6,55,5
2389,6214841,https://www.google.com/patents/US6214841,Antithrombotic compound,4/10/01,10-Apr-01,3,23,2,5,14,5
2390,6214876,https://www.google.com/patents/US6214876,Indene-1-acetamide sPLA2 inhibitors,4/10/01,10-Apr-01,3,20,11,6,47,6
2391,6218425,https://www.google.com/patents/US6218425,8-substituted B-nor-6-Thiaequilenin compounds having activity as selective estrogen receptor modulators,4/17/01,17-Apr-01,3,4,5,1,13,5
2392,6221046,https://www.google.com/patents/US6221046,Recyclable medication dispensing device,4/24/01,24-Apr-01,3,32,0,276,23,4
2393,6221609,https://www.google.com/patents/US6221609,Isolate nucleic acid encoding human MGLUR8,4/24/01,24-Apr-01,2,1,4,1,12,4
2394,6221838,https://www.google.com/patents/US6221838,Methods of treating neuropeptide Y-associated conditions,4/24/01,24-Apr-01,4,2,1,1,26,5
2395,6221876,https://www.google.com/patents/US6221876,Methods for inhibiting MRP1,4/24/01,24-Apr-01,4,1,0,7,11,5
2396,6221884,https://www.google.com/patents/US6221884,Carboxamides useful as 5-HT1F agonists,4/24/01,24-Apr-01,1,3,0,4,16,5
2397,6225301,https://www.google.com/patents/US6225301,Therapeutic treatment for renal dysfunction,5/1/01,1-May-01,2,15,6,7,11,5
